merchant_id,business_name,owner_name,category,city,city_tier,tenure_months,active_days_per_month,daily_tx_count,avg_ticket_size,ticket_size_variance,monthly_upi_volume,repeat_customer_ratio,cashflow_volatility_cv,uses_audio_soundbox,failed_dispute_rate,weekend_stability_ratio,prior_svanidhi_tier,on_time_repayment_ratio,prob_default,default_label,setu_score,risk_category,recommended_tranche
MERCH_0132,Kisaan Provision & Kirana,Kisaan Kumar,kirana_store,Delhi NCR,1,20,29,59,271.33,154.26,464245,0.846,0.2,1,0.05,0.96,0,1.0,0.0,0,890,Prime,50000
MERCH_0133,Apna Provision & Kirana,Apna Singh,kirana_store,Delhi NCR,1,19,27,76,135.48,81.78,278004,0.8,0.338,1,0.49,1.36,0,1.0,0.0,0,890,Prime,50000
MERCH_0134,Dosa Corner Fast Food & Chaat,Dosa Corner Kumar,street_food,Jaipur,2,67,28,74,61.73,10.56,127904,0.592,0.382,1,1.12,1.31,0,1.0,0.0009,0,889,Prime,50000
MERCH_0135,Dosa Corner Fast Food & Chaat,Dosa Corner Kumar,street_food,Jaipur,2,1,28,66,117.16,24.17,216511,0.674,0.331,1,0.05,1.08,0,1.0,0.0002,0,890,Near-Prime,20000
MERCH_0136,Raju City Transport,Raju Kumar,auto_rickshaw,Patna,2,6,18,42,46.01,8.01,34783,0.47,0.307,1,1.27,0.77,0,1.0,0.1013,0,847,Near-Prime,20000
MERCH_0137,Om Sai Provision & Kirana,Om Sai Singh,kirana_store,Mumbai,1,15,22,69,252.81,52.45,383765,0.671,0.397,1,1.69,1.15,1,0.53,0.0,0,890,Prime,50000
MERCH_0138,Radha Fresh Vegetables,Radha Kumar,vegetable_vendor,Jaipur,2,40,30,101,76.88,35.8,232946,0.657,0.29,1,0.54,1.21,2,0.61,0.0001,0,890,Prime,50000
MERCH_0139,Santosh Fresh Vegetables,Santosh Kumar,vegetable_vendor,Jaipur,2,18,24,60,100.65,17.39,144936,0.269,0.08,1,0.75,0.95,1,0.98,0.0012,0,890,Prime,50000
MERCH_0140,Shree Ram Chai & Snacks,Shree Ram Kumar,chai_stall,Ahmedabad,2,29,21,111,104.34,30.96,243216,0.462,0.282,1,0.57,1.36,0,1.0,0.0001,0,885,Prime,50000
MERCH_0141,Anand Fast Food & Chaat,Anand Singh,street_food,Ahmedabad,2,12,23,69,51.87,18.44,82317,0.215,0.504,1,1.39,1.42,2,0.83,0.1383,0,826,Prime,50000
MERCH_0142,Mahadev Provision & Kirana,Mahadev Singh,kirana_store,Varanasi,3,2,28,34,90.92,30.42,86555,0.707,0.293,1,2.27,1.22,0,1.0,0.0163,0,890,Near-Prime,20000
MERCH_0143,Dosa Corner Fast Food & Chaat,Dosa Corner Kumar,street_food,Patna,2,20,29,33,97.76,57.37,93556,0.658,0.231,1,0.05,1.05,2,0.99,0.0027,0,885,Prime,50000
MERCH_0144,Dosa Corner Fast Food & Chaat,Dosa Corner Singh,street_food,Jaipur,2,7,20,97,150.62,86.28,292202,0.275,0.44,1,0.47,1.31,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0145,Gayatri Pushp Bhandar,Gayatri Singh,flower_vendor,Lucknow,2,31,17,33,23.99,10.81,13458,0.825,0.498,1,0.45,0.85,0,1.0,0.0628,0,881,Prime,50000
MERCH_0146,Irfan City Transport,Irfan Singh,auto_rickshaw,Varanasi,3,3,28,30,60.94,28.55,51189,0.535,0.436,1,0.36,0.9,0,1.0,0.0734,0,861,Near-Prime,20000
MERCH_0147,Apna Provision & Kirana,Apna Kumar,kirana_store,Delhi NCR,1,79,30,59,215.99,35.37,382302,0.429,0.369,1,0.05,1.02,1,0.64,0.0,0,890,Prime,50000
MERCH_0148,Anand Fast Food & Chaat,Anand Singh,street_food,Varanasi,3,16,23,34,49.66,15.9,38834,0.385,0.397,1,0.46,0.96,2,0.97,0.046,0,890,Prime,50000
MERCH_0149,Anand Fast Food & Chaat,Anand Kumar,street_food,Jaipur,2,14,28,38,84.02,38.91,89397,0.378,0.428,1,0.78,0.89,2,0.86,0.0222,0,880,Prime,50000
MERCH_0150,Gayatri Pushp Bhandar,Gayatri Singh,flower_vendor,Mumbai,1,13,26,51,55.93,30.6,74163,0.703,0.365,1,0.53,1.35,1,0.97,0.0085,0,890,Prime,50000
MERCH_0151,Sunita Fresh Vegetables,Sunita Kumar,vegetable_vendor,Ahmedabad,2,25,25,24,355.62,207.25,213372,0.382,0.28,1,0.68,1.42,0,1.0,0.0002,0,890,Prime,50000
MERCH_0152,Om Sai Provision & Kirana,Om Sai Singh,kirana_store,Lucknow,2,34,24,69,202.72,120.93,335704,0.651,0.273,1,1.03,1.23,1,0.93,0.0,0,890,Prime,50000
MERCH_0153,Gupta Ji Chai & Snacks,Gupta Ji Singh,chai_stall,Indore,2,56,22,118,42.97,12.78,111550,0.542,0.404,1,1.16,1.34,1,0.91,0.0026,0,890,Prime,50000
MERCH_0154,Gayatri Pushp Bhandar,Gayatri Kumar,flower_vendor,Ahmedabad,2,9,22,45,36.42,20.18,36055,0.835,0.346,1,0.56,1.31,0,1.0,0.0317,0,890,Near-Prime,20000
MERCH_0155,Apna Provision & Kirana,Apna Singh,kirana_store,Ahmedabad,2,1,25,33,162.15,43.16,133773,0.761,0.287,1,0.52,0.91,0,1.0,0.0024,0,890,Near-Prime,20000
MERCH_0156,Dosa Corner Fast Food & Chaat,Dosa Corner Singh,street_food,Ahmedabad,2,18,25,90,155.1,32.8,348975,0.362,0.345,1,0.22,1.25,2,0.82,0.0,0,890,Prime,50000
MERCH_0157,Balaji Provision & Kirana,Balaji Kumar,kirana_store,Jaipur,2,2,22,67,105.67,22.92,155757,0.671,0.322,1,0.98,0.79,0,1.0,0.0026,0,890,Near-Prime,20000
MERCH_0158,Sharma Fast Food & Chaat,Sharma Singh,street_food,Ahmedabad,2,6,21,77,65.94,18.81,106624,0.393,0.422,1,0.38,1.42,0,1.0,0.0113,0,887,Near-Prime,20000
MERCH_0159,Gupta Ji Chai & Snacks,Gupta Ji Singh,chai_stall,Delhi NCR,1,1,24,163,65.55,32.9,256431,0.316,0.222,1,2.71,1.28,0,1.0,0.0003,0,890,Near-Prime,20000
MERCH_0160,Anand Fast Food & Chaat,Anand Singh,street_food,Patna,2,6,25,76,80.31,37.91,152589,0.63,0.147,1,0.19,1.01,0,1.0,0.0002,0,890,Near-Prime,20000
MERCH_0161,Raju City Transport,Raju Singh,auto_rickshaw,Ahmedabad,2,8,29,33,55.46,26.55,53075,0.675,0.364,1,0.75,0.96,0,1.0,0.0293,0,890,Near-Prime,20000
MERCH_0162,Radha Fresh Vegetables,Radha Singh,vegetable_vendor,Mumbai,1,24,21,100,69.41,24.12,145761,0.363,0.255,1,0.09,1.11,2,0.98,0.0008,0,890,Prime,50000
MERCH_0163,Hari Om Fresh Vegetables,Hari Om Kumar,vegetable_vendor,Mumbai,1,2,24,33,163.87,73.34,129785,0.164,0.315,1,0.91,0.97,0,1.0,0.0114,0,885,Near-Prime,20000
MERCH_0164,Santosh Fresh Vegetables,Santosh Singh,vegetable_vendor,Varanasi,3,13,27,50,129.59,36.65,174946,0.389,0.34,1,1.5,0.77,0,1.0,0.0016,0,890,Prime,50000
MERCH_0165,Apna Provision & Kirana,Apna Singh,kirana_store,Ahmedabad,2,41,27,67,88.61,26.71,160295,0.569,0.224,1,1.1,1.08,1,0.84,0.0004,0,889,Prime,50000
MERCH_0166,Santosh Fresh Vegetables,Santosh Kumar,vegetable_vendor,Indore,2,3,22,71,80.63,43.59,125944,0.384,0.51,1,0.24,0.99,0,1.0,0.0057,0,882,Near-Prime,20000
MERCH_0167,Chaat Chatori Fast Food & Chaat,Chaat Chatori Kumar,street_food,Mumbai,1,44,23,59,102.7,18.6,139363,0.799,0.301,1,0.6,0.92,0,1.0,0.0013,0,890,Prime,50000
MERCH_0168,Pooja Pushp Bhandar,Pooja Singh,flower_vendor,Varanasi,3,1,25,50,39.05,14.83,48812,0.124,0.149,1,0.05,1.34,0,1.0,0.0319,0,887,Near-Prime,20000
MERCH_0169,Deepak City Transport,Deepak Kumar,auto_rickshaw,Varanasi,3,71,26,33,66.26,18.54,56851,0.723,0.339,1,3.18,0.88,2,0.88,0.0462,0,880,Prime,50000
MERCH_0170,Om Sai Provision & Kirana,Om Sai Kumar,kirana_store,Mumbai,1,5,24,89,352.04,81.44,751957,0.689,0.17,1,0.31,1.34,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0171,Mukesh Chai & Snacks,Mukesh Singh,chai_stall,Mumbai,1,23,24,96,34.72,16.71,79994,0.636,0.132,1,4.0,0.78,2,0.65,0.0272,0,889,Prime,50000
MERCH_0172,Gayatri Pushp Bhandar,Gayatri Singh,flower_vendor,Lucknow,2,27,29,48,26.58,8.75,36999,0.308,0.322,1,0.2,0.78,2,0.79,0.0388,0,865,Prime,50000
MERCH_0173,Meena Pushp Bhandar,Meena Kumar,flower_vendor,Varanasi,3,54,18,66,62.28,32.97,73988,0.733,0.285,1,1.78,1.04,1,0.67,0.0087,0,890,Prime,50000
MERCH_0174,Sharma Fast Food & Chaat,Sharma Kumar,street_food,Varanasi,3,7,26,59,107.49,19.95,164889,0.166,0.468,1,1.18,1.21,0,1.0,0.0031,0,887,Near-Prime,20000
MERCH_0175,Apna Provision & Kirana,Apna Kumar,kirana_store,Mumbai,1,2,25,84,174.95,29.53,367395,0.249,0.08,1,2.89,0.91,0,1.0,0.0,0,885,Near-Prime,20000
MERCH_0176,Mukesh Chai & Snacks,Mukesh Singh,chai_stall,Varanasi,3,4,20,111,48.6,27.91,107892,0.424,0.264,1,0.37,1.38,0,1.0,0.0086,0,887,Near-Prime,20000
MERCH_0177,Gupta Ji Chai & Snacks,Gupta Ji Kumar,chai_stall,Patna,2,29,30,42,27.55,11.63,34713,0.539,0.252,1,2.43,0.78,0,1.0,0.075,0,848,Prime,50000
MERCH_0178,Vikram City Transport,Vikram Singh,auto_rickshaw,Delhi NCR,1,6,18,51,89.63,18.04,82280,0.711,0.427,1,0.5,1.39,0,1.0,0.0262,0,875,Near-Prime,20000
MERCH_0179,Suresh City Transport,Suresh Kumar,auto_rickshaw,Ahmedabad,2,35,28,45,50.78,12.57,63982,0.601,0.447,1,0.66,1.41,0,1.0,0.0199,0,886,Prime,50000
MERCH_0180,Sunita Fresh Vegetables,Sunita Kumar,vegetable_vendor,Varanasi,3,12,20,48,158.49,54.23,152150,0.85,0.277,1,1.36,1.13,1,0.92,0.0017,0,890,Prime,50000
MERCH_0181,Shree Ram Chai & Snacks,Shree Ram Singh,chai_stall,Jaipur,2,9,30,81,24.78,7.31,60215,0.512,0.453,1,1.43,1.38,0,1.0,0.1023,0,832,Near-Prime,20000
MERCH_0182,Ganesh Provision & Kirana,Ganesh Kumar,kirana_store,Patna,2,1,23,51,108.11,32.8,126813,0.838,0.454,1,0.41,0.8,0,1.0,0.0026,0,890,Near-Prime,20000
MERCH_0183,Gayatri Pushp Bhandar,Gayatri Singh,flower_vendor,Ahmedabad,2,10,28,31,81.97,14.61,71149,0.665,0.178,1,0.43,1.28,0,1.0,0.0084,0,890,Near-Prime,20000
MERCH_0184,Apna Provision & Kirana,Apna Kumar,kirana_store,Indore,2,1,21,40,252.43,46.38,212041,0.608,0.209,1,0.98,1.05,0,1.0,0.0002,0,890,Near-Prime,20000
MERCH_0185,Chai Point Chai & Snacks,Chai Point Singh,chai_stall,Mumbai,1,5,18,116,19.6,5.57,40924,0.844,0.31,1,0.08,1.17,0,1.0,0.0272,0,879,Near-Prime,20000
MERCH_0186,Pravin City Transport,Pravin Singh,auto_rickshaw,Varanasi,3,17,19,38,89.92,45.26,64922,0.606,0.21,1,1.61,1.41,2,0.83,0.0224,0,876,Prime,50000
MERCH_0187,Kamla Pushp Bhandar,Kamla Singh,flower_vendor,Mumbai,1,1,30,34,61.42,23.04,62648,0.493,0.216,1,1.1,1.39,0,1.0,0.0219,0,887,Near-Prime,20000
MERCH_0188,Hari Om Fresh Vegetables,Hari Om Singh,vegetable_vendor,Indore,2,10,23,36,241.61,113.28,200053,0.784,0.352,1,1.68,1.27,0,1.0,0.0004,0,890,Near-Prime,20000
MERCH_0189,Shree Ram Chai & Snacks,Shree Ram Kumar,chai_stall,Varanasi,3,5,21,79,26.29,13.58,43615,0.624,0.369,1,1.39,1.4,0,1.0,0.0911,0,865,Near-Prime,20000
MERCH_0190,Sunita Fresh Vegetables,Sunita Kumar,vegetable_vendor,Jaipur,2,14,26,41,169.89,69.78,181102,0.588,0.295,1,0.62,0.94,2,0.92,0.0012,0,890,Prime,50000
MERCH_0191,Santosh Fresh Vegetables,Santosh Singh,vegetable_vendor,Delhi NCR,1,5,21,67,238.71,88.63,335864,0.617,0.263,1,0.05,0.96,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0192,Chai Point Chai & Snacks,Chai Point Singh,chai_stall,Indore,2,12,24,77,28.73,13.72,53093,0.763,0.286,1,0.16,1.21,1,0.86,0.0109,0,890,Prime,50000
MERCH_0193,Bombay Fast Food & Chaat,Bombay Kumar,street_food,Ahmedabad,2,5,20,148,148.07,48.63,438287,0.754,0.183,1,0.56,1.41,0,1.0,0.0,0,889,Near-Prime,20000
MERCH_0194,Meena Pushp Bhandar,Meena Singh,flower_vendor,Jaipur,2,37,24,32,53.63,13.24,41187,0.742,0.378,1,1.1,1.06,1,0.76,0.0232,0,890,Prime,50000
MERCH_0195,Chaat Chatori Fast Food & Chaat,Chaat Chatori Singh,street_food,Patna,2,2,27,93,129.96,52.95,326329,0.48,0.333,1,0.75,0.92,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0196,Deepak City Transport,Deepak Singh,auto_rickshaw,Delhi NCR,1,1,19,36,97.8,35.0,66895,0.569,0.367,1,0.15,1.1,0,1.0,0.0375,0,873,Near-Prime,20000
MERCH_0197,Chai Point Chai & Snacks,Chai Point Singh,chai_stall,Lucknow,2,17,24,64,36.22,16.4,55633,0.66,0.263,1,1.81,0.89,0,1.0,0.0193,0,875,Prime,50000
MERCH_0198,Santosh Fresh Vegetables,Santosh Singh,vegetable_vendor,Lucknow,2,12,23,60,342.34,158.92,472429,0.379,0.531,1,1.38,1.34,1,0.77,0.0,0,887,Prime,50000
MERCH_0199,Gayatri Pushp Bhandar,Gayatri Kumar,flower_vendor,Patna,2,38,23,29,48.75,16.77,32516,0.412,0.343,1,0.06,1.01,0,1.0,0.0224,0,890,Prime,50000
MERCH_0200,Sharma Fast Food & Chaat,Sharma Kumar,street_food,Mumbai,1,29,17,113,69.8,23.47,134085,0.504,0.08,1,0.86,1.25,0,1.0,0.0012,0,887,Prime,50000
MERCH_0201,Dosa Corner Fast Food & Chaat,Dosa Corner Kumar,street_food,Jaipur,2,1,30,91,117.58,49.88,320993,0.674,0.183,1,0.89,1.18,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0202,Anand Fast Food & Chaat,Anand Kumar,street_food,Patna,2,24,23,61,101.34,61.22,142180,0.415,0.449,1,0.69,1.19,0,1.0,0.003,0,890,Prime,50000
MERCH_0203,Deepak City Transport,Deepak Singh,auto_rickshaw,Jaipur,2,22,20,25,50.08,15.37,25040,0.586,0.155,1,0.06,1.24,0,1.0,0.0239,0,890,Prime,50000
MERCH_0204,Mukesh Chai & Snacks,Mukesh Kumar,chai_stall,Delhi NCR,1,8,27,139,26.9,13.35,100955,0.653,0.386,1,0.25,0.88,0,1.0,0.0037,0,887,Near-Prime,20000
MERCH_0205,Bombay Fast Food & Chaat,Bombay Kumar,street_food,Ahmedabad,2,16,27,102,54.97,30.64,151387,0.559,0.206,1,0.45,0.77,1,0.89,0.0005,0,890,Prime,50000
MERCH_0206,Deepak City Transport,Deepak Singh,auto_rickshaw,Patna,2,19,27,28,56.97,34.21,43069,0.618,0.358,1,0.69,0.8,0,1.0,0.0459,0,872,Prime,50000
MERCH_0207,Gayatri Pushp Bhandar,Gayatri Kumar,flower_vendor,Delhi NCR,1,29,21,39,45.35,7.31,37141,0.783,0.176,1,0.05,1.29,2,0.86,0.0189,0,890,Prime,50000
MERCH_0208,Mahadev Provision & Kirana,Mahadev Kumar,kirana_store,Indore,2,17,25,70,233.13,123.18,407977,0.707,0.504,1,0.73,1.4,0,1.0,0.0,0,890,Prime,50000
MERCH_0209,Raju City Transport,Raju Singh,auto_rickshaw,Jaipur,2,13,27,40,92.62,41.36,100029,0.671,0.387,1,0.15,1.1,1,0.73,0.0116,0,890,Prime,50000
MERCH_0210,Deepak City Transport,Deepak Kumar,auto_rickshaw,Indore,2,3,29,51,81.41,30.74,120405,0.508,0.361,1,1.21,1.18,0,1.0,0.0095,0,890,Near-Prime,20000
MERCH_0211,Bombay Fast Food & Chaat,Bombay Singh,street_food,Patna,2,29,26,72,112.51,44.36,210618,0.469,0.338,1,0.72,1.0,1,0.9,0.0002,0,890,Prime,50000
MERCH_0212,Dosa Corner Fast Food & Chaat,Dosa Corner Singh,street_food,Varanasi,3,16,20,81,115.77,33.95,187547,0.429,0.418,1,0.5,1.34,0,1.0,0.0008,0,888,Prime,50000
MERCH_0213,Ram Prasad Fresh Vegetables,Ram Prasad Kumar,vegetable_vendor,Ahmedabad,2,1,23,64,89.02,16.51,131037,0.603,0.116,1,1.28,0.98,0,1.0,0.0022,0,890,Near-Prime,20000
MERCH_0214,Meena Pushp Bhandar,Meena Singh,flower_vendor,Mumbai,1,6,23,51,36.75,17.9,43107,0.312,0.253,1,0.34,1.36,0,1.0,0.0223,0,887,Near-Prime,20000
MERCH_0215,Raju City Transport,Raju Singh,auto_rickshaw,Jaipur,2,14,24,30,73.32,32.29,52790,0.408,0.218,1,0.49,0.96,2,0.88,0.0217,0,890,Prime,50000
MERCH_0216,Meena Pushp Bhandar,Meena Kumar,flower_vendor,Varanasi,3,23,30,49,60.63,18.61,89126,0.664,0.421,1,0.54,1.27,2,0.83,0.0122,0,890,Prime,50000
MERCH_0217,Gupta Ji Chai & Snacks,Gupta Ji Kumar,chai_stall,Varanasi,3,10,23,89,38.87,17.09,79566,0.61,0.399,1,0.37,1.21,0,1.0,0.0152,0,878,Near-Prime,20000
MERCH_0218,Chai Point Chai & Snacks,Chai Point Kumar,chai_stall,Varanasi,3,3,20,58,26.29,6.35,30496,0.388,0.187,1,0.38,1.31,0,1.0,0.0645,0,877,Near-Prime,20000
MERCH_0219,Shree Ram Chai & Snacks,Shree Ram Singh,chai_stall,Indore,2,8,25,73,41.1,9.76,75007,0.732,0.239,1,0.23,0.93,0,1.0,0.0086,0,890,Near-Prime,20000
MERCH_0220,Gupta Ji Chai & Snacks,Gupta Ji Singh,chai_stall,Jaipur,2,24,29,89,21.8,7.1,56265,0.715,0.208,1,0.22,1.39,1,0.61,0.0106,0,890,Prime,50000
MERCH_0221,Ramesh Chai & Snacks,Ramesh Singh,chai_stall,Jaipur,2,12,30,58,55.93,13.16,97318,0.625,0.187,1,0.76,1.39,1,0.42,0.0039,0,890,Prime,50000
MERCH_0222,Pooja Pushp Bhandar,Pooja Kumar,flower_vendor,Lucknow,2,32,30,21,44.32,7.75,27921,0.453,0.27,1,1.29,1.02,1,0.76,0.0505,0,869,Prime,50000
MERCH_0223,Chaat Chatori Fast Food & Chaat,Chaat Chatori Kumar,street_food,Ahmedabad,2,20,27,86,69.67,11.12,161773,0.357,0.337,1,0.34,0.77,2,0.84,0.0024,0,886,Prime,50000
MERCH_0224,Anand Fast Food & Chaat,Anand Singh,street_food,Mumbai,1,6,28,107,111.4,32.16,333754,0.489,0.248,1,0.47,0.93,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0225,Shakti Pushp Bhandar,Shakti Kumar,flower_vendor,Lucknow,2,7,23,26,32.26,20.45,19291,0.846,0.321,1,0.87,1.28,0,1.0,0.0717,0,875,Near-Prime,20000
MERCH_0226,Dosa Corner Fast Food & Chaat,Dosa Corner Singh,street_food,Ahmedabad,2,42,30,96,119.03,21.16,342806,0.243,0.456,1,0.25,0.88,1,0.91,0.0,0,890,Prime,50000
MERCH_0227,Raju City Transport,Raju Singh,auto_rickshaw,Indore,2,2,25,52,63.39,19.02,82407,0.501,0.291,1,0.63,1.38,0,1.0,0.0239,0,890,Near-Prime,20000
MERCH_0228,Gayatri Pushp Bhandar,Gayatri Singh,flower_vendor,Mumbai,1,19,21,82,69.13,41.42,119041,0.488,0.305,1,0.69,1.07,0,1.0,0.0043,0,890,Prime,50000
MERCH_0229,Laxmi Fresh Vegetables,Laxmi Kumar,vegetable_vendor,Varanasi,3,2,25,43,142.14,28.66,152800,0.85,0.39,1,1.37,1.44,0,1.0,0.001,0,889,Near-Prime,20000
MERCH_0230,Ramesh Chai & Snacks,Ramesh Singh,chai_stall,Ahmedabad,2,1,21,102,31.02,11.76,66444,0.825,0.45,1,1.37,1.08,0,1.0,0.0333,0,890,Near-Prime,20000
MERCH_0231,Raju City Transport,Raju Kumar,auto_rickshaw,Delhi NCR,1,7,29,36,42.23,8.12,44088,0.33,0.312,1,0.38,1.32,0,1.0,0.0359,0,870,Near-Prime,20000
MERCH_0232,Suresh City Transport,Suresh Kumar,auto_rickshaw,Indore,2,11,29,39,60.32,12.63,68221,0.538,0.08,1,0.14,1.21,0,1.0,0.0042,0,890,Near-Prime,20000
MERCH_0233,Raju City Transport,Raju Kumar,auto_rickshaw,Lucknow,2,63,30,38,61.59,12.82,70212,0.454,0.378,1,0.35,1.14,1,0.93,0.003,0,890,Prime,50000
MERCH_0234,Raju City Transport,Raju Singh,auto_rickshaw,Ahmedabad,2,2,22,26,31.8,15.52,18189,0.473,0.358,1,0.05,1.04,0,1.0,0.0844,0,846,Near-Prime,20000
MERCH_0235,Aggarwal Fast Food & Chaat,Aggarwal Kumar,street_food,Jaipur,2,3,25,100,90.51,46.68,226275,0.299,0.289,1,1.99,1.19,0,1.0,0.0004,0,890,Near-Prime,20000
MERCH_0236,Kisaan Provision & Kirana,Kisaan Singh,kirana_store,Ahmedabad,2,25,30,87,253.16,92.21,660747,0.593,0.464,1,0.45,1.02,0,1.0,0.0,0,890,Prime,50000
MERCH_0237,Vikram City Transport,Vikram Kumar,auto_rickshaw,Lucknow,2,44,27,28,166.41,50.63,125805,0.196,0.31,1,0.05,1.43,0,1.0,0.0016,0,890,Prime,50000
MERCH_0238,Chai Point Chai & Snacks,Chai Point Kumar,chai_stall,Mumbai,1,23,26,151,21.84,12.07,85743,0.479,0.518,1,0.93,0.83,1,0.87,0.0148,0,890,Prime,50000
MERCH_0239,Om Sai Provision & Kirana,Om Sai Singh,kirana_store,Mumbai,1,6,16,87,192.96,69.29,268600,0.668,0.293,1,0.87,1.17,0,1.0,0.0001,0,890,Near-Prime,20000
MERCH_0240,Ramesh Chai & Snacks,Ramesh Kumar,chai_stall,Indore,2,1,22,85,28.57,16.69,53425,0.456,0.091,1,0.05,1.16,0,1.0,0.0271,0,883,Near-Prime,20000
MERCH_0241,Mukesh Chai & Snacks,Mukesh Kumar,chai_stall,Varanasi,3,1,22,105,36.38,12.69,84037,0.795,0.361,1,0.25,1.38,0,1.0,0.0132,0,890,Near-Prime,20000
MERCH_0242,Meena Pushp Bhandar,Meena Kumar,flower_vendor,Varanasi,3,1,16,55,44.9,24.82,39512,0.598,0.307,1,0.33,1.36,0,1.0,0.039,0,890,Near-Prime,20000
MERCH_0243,Apna Provision & Kirana,Apna Kumar,kirana_store,Lucknow,2,1,27,40,219.04,81.28,236563,0.394,0.08,1,0.68,1.31,0,1.0,0.0001,0,890,Near-Prime,20000
MERCH_0244,Chai Point Chai & Snacks,Chai Point Kumar,chai_stall,Delhi NCR,1,2,26,93,20.43,7.24,49399,0.503,0.207,1,0.82,0.93,0,1.0,0.0399,0,890,Near-Prime,20000
MERCH_0245,Pooja Pushp Bhandar,Pooja Singh,flower_vendor,Indore,2,39,23,53,41.44,11.2,50515,0.302,0.437,1,0.4,0.86,0,1.0,0.0235,0,880,Prime,50000
MERCH_0246,Balaji Provision & Kirana,Balaji Kumar,kirana_store,Jaipur,2,20,30,48,202.57,130.92,291700,0.45,0.594,1,0.42,1.05,1,0.68,0.0001,0,890,Prime,50000
MERCH_0247,Raju City Transport,Raju Kumar,auto_rickshaw,Patna,2,49,28,36,117.01,18.5,117946,0.522,0.233,1,1.61,0.82,1,0.86,0.0048,0,890,Prime,50000
MERCH_0248,Apna Provision & Kirana,Apna Singh,kirana_store,Lucknow,2,20,30,26,457.01,131.6,356467,0.376,0.484,1,0.2,0.79,0,1.0,0.0,0,890,Prime,50000
MERCH_0249,Pravin City Transport,Pravin Singh,auto_rickshaw,Delhi NCR,1,2,29,45,57.97,35.62,75650,0.298,0.317,1,0.24,0.77,0,1.0,0.0123,0,890,Near-Prime,20000
MERCH_0250,Dosa Corner Fast Food & Chaat,Dosa Corner Kumar,street_food,Ahmedabad,2,14,30,71,63.54,30.62,135340,0.472,0.12,1,1.99,1.03,0,1.0,0.0038,0,890,Prime,50000
MERCH_0251,Kamla Pushp Bhandar,Kamla Singh,flower_vendor,Mumbai,1,2,21,70,106.98,64.2,157260,0.449,0.459,1,0.28,0.75,0,1.0,0.002,0,885,Near-Prime,20000
MERCH_0252,Dosa Corner Fast Food & Chaat,Dosa Corner Kumar,street_food,Varanasi,3,19,22,94,180.14,28.48,372529,0.302,0.215,1,0.08,1.33,2,0.93,0.0,0,890,Prime,50000
MERCH_0253,Sunita Fresh Vegetables,Sunita Singh,vegetable_vendor,Lucknow,2,23,23,66,71.41,11.17,108400,0.388,0.652,1,0.64,1.02,0,1.0,0.009,0,887,Prime,50000
MERCH_0254,Ramesh Chai & Snacks,Ramesh Kumar,chai_stall,Patna,2,4,30,78,27.32,5.42,63928,0.571,0.361,1,0.29,1.03,0,1.0,0.0284,0,882,Near-Prime,20000
MERCH_0255,Vikram City Transport,Vikram Kumar,auto_rickshaw,Jaipur,2,6,29,37,44.67,9.57,47930,0.67,0.32,1,1.05,1.18,0,1.0,0.049,0,868,Near-Prime,20000
MERCH_0256,Dosa Corner Fast Food & Chaat,Dosa Corner Kumar,street_food,Delhi NCR,1,3,30,73,77.88,16.57,170557,0.637,0.202,1,0.62,0.81,0,1.0,0.0008,0,890,Near-Prime,20000
MERCH_0257,Apna Provision & Kirana,Apna Kumar,kirana_store,Indore,2,4,30,71,266.05,45.44,566686,0.771,0.42,1,1.33,1.16,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0258,Radha Fresh Vegetables,Radha Kumar,vegetable_vendor,Jaipur,2,23,30,39,69.49,34.81,81303,0.459,0.291,1,0.3,0.79,1,0.79,0.0156,0,890,Prime,50000
MERCH_0259,Kisaan Provision & Kirana,Kisaan Singh,kirana_store,Mumbai,1,10,22,78,208.27,57.37,357391,0.75,0.298,1,0.56,0.86,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0260,Sharma Fast Food & Chaat,Sharma Kumar,street_food,Varanasi,3,19,20,30,43.91,21.07,26345,0.463,0.341,1,2.26,1.2,0,1.0,0.3604,1,706,Near-Prime,20000
MERCH_0261,Meena Pushp Bhandar,Meena Singh,flower_vendor,Indore,2,15,22,21,33.2,7.09,15338,0.474,0.33,1,0.72,1.36,0,1.0,0.0792,0,843,Prime,50000
MERCH_0262,Kamla Pushp Bhandar,Kamla Singh,flower_vendor,Varanasi,3,15,29,30,36.07,15.62,31380,0.821,0.224,1,0.13,1.05,1,0.81,0.0295,0,871,Prime,50000
MERCH_0263,Shakti Pushp Bhandar,Shakti Singh,flower_vendor,Indore,2,1,26,76,42.53,24.0,84039,0.359,0.387,1,0.05,1.03,0,1.0,0.0123,0,884,Near-Prime,20000
MERCH_0264,Gupta Ji Chai & Snacks,Gupta Ji Singh,chai_stall,Lucknow,2,13,27,93,32.02,17.77,80402,0.843,0.272,1,0.83,1.02,0,1.0,0.0066,0,889,Prime,50000
